date,BOVA11.SA,IVVB11.SA,XFIX11.SA,^BVSP,selic_rate,LFT.SIM
2015-11-04,-0.009650455771641697,0.0018360040573066616,4.8694635938151265e-5,-0.00715861322678657,0.052531,5.2531e-4
2015-11-05,0.005846696751394598,-0.00794137492970659,9.668892598775347e-4,0.007063508698386123,0.052531,5.2531e-4
2015-11-06,-0.019806285651917777,-0.003448260958376026,0.0014315596355778393,-0.02347701209232622,0.052531,5.2531e-4
2015-11-09,-0.0169119367100401,-0.001853701548110931,-0.0012352104368342776,-0.01543084890982327,0.052531,5.2531e-4
2015-11-10,0.0037980784186222305,-0.0017333093409315214,0.003112689071543162,-3.4635783093406314e-4,0.052531,5.2531e-4
2015-11-11,0.018918283292848725,-0.002604478378098296,4.70995670995622e-4,0.019186210182117414,0.052531,5.2531e-4
2015-11-12,-0.009829553522087253,-0.009823438616197389,-0.0011977042847352015,-0.003845745245936505,0.052531,5.2531e-4
2015-11-13,-0.00242666238491529,0.004772132310932431,1.0397171969223074e-4,-0.007827830389898427,0.052531,5.2531e-4
2015-11-16,0.004865046441111964,-1.2501107315854298e-4,0.007284194476210093,0.007094180622138069,0.052531,5.2531e-4
2015-11-17,0.009903186103420003,0.008749961853027344,0.002009137447019471,0.008559779708412485,0.052531,5.2531e-4
2015-11-18,0.004140388841432641,-0.0035934733221713033,-7.484824346968288e-4,0.003979004402302699,0.052531,5.2531e-4
2015-11-19,0.013454837396879915,-0.007586128374211354,0.004755392766580435,0.014819967956825941,0.052531,5.2531e-4
2015-11-23,-0.005139222153016765,0.0025062273257367984,-1.9834348988811978e-4,2.285049544028528e-4,0.052531,5.2531e-4
2015-11-24,0.007102923752854151,-0.006499958038330034,0.0013613167147803473,0.002782969885773534,0.052531,5.2531e-4
2015-11-25,-0.02949350376390525,0.014720660789242945,-0.004105724103538044,-0.029347195758429256,0.052531,5.2531e-4
2015-11-26,0.005285216456138775,4.959815842595638e-4,-0.0036013170530935223,0.005953015981394083,0.052531,5.2531e-4
2015-11-27,-0.023220182647531895,0.008799096083659474,-0.0031806134040138767,-0.027001230221015526,0.052531,5.2531e-4
2015-11-30,-0.0199596184481462,0.02506143583890208,0.0032667325077870846,-0.01641488457262441,0.052531,5.2531e-4
2015-12-01,-0.00389020550742758,-0.006591599181028807,-0.004908237302603591,-0.0016179078014184611,0.052531,5.2531e-4
2015-12-02,-0.0016080794116059005,-0.00880680097616493,0.005499712908068499,-0.002930272826159319,0.052531,5.2531e-4
2015-12-03,0.034744642614821464,-0.037852975556594726,-0.008744530368494874,0.03290660135812096,0.052531,5.2531e-4
2015-12-04,-0.019346291371268642,0.016318700016851206,6.801918418624098e-4,-0.022244735197120225,0.052531,5.2531e-4
2015-12-07,-0.0034013087612613235,-0.004231968551015153,0.00402982486561454,-0.003042260973082578,0.052531,5.2531e-4
2015-12-08,-0.02047785006269731,0.012499999999999956,1.7961258946086467e-4,-0.017247860601906084,0.052531,5.2531e-4
2015-12-09,0.03716613977175087,-0.024691358024691357,0.0010084126479812383,0.03746371757082101,0.052531,5.2531e-4
2015-12-10,-0.007390858225691632,0.01632912551300425,-0.0014144954736146076,-0.010345276307799134,0.052531,5.2531e-4
